transaction_id,upi_id,payee_display_name,amount_inr,timestamp,sender_account_age_days,payee_account_age_days,transaction_hour,device_change_last_24h,sender_city,is_first_time_payee,num_txns_to_payee_last_30d,triggered_by_sms_link,triggered_by_screen_share_app,fraud_type,is_fraud
TXN102311,priyareddy1997@apl,Priya Reddy,1901.75,2025-08-14T00:20:30,2855,2461,0,0,Indore,0,6,0,0,none,0
TXN200198,d97jmmc3bf8k@ybl,Customer Support,30280.34,2026-06-22T19:12:06,2867,26,19,1,Bengaluru,1,0,1,1,loan_app_scam,1
TXN100743,vikramverma2005@ibl,Vikram Verma,3837.3,2026-04-06T21:57:19,2323,2410,21,0,Lucknow,1,8,0,0,none,0
TXN101792,ritu_iyer@axl,Ritu Iyer,5494.41,2025-06-19T22:55:49,2533,1423,22,0,Jaipur,0,4,0,0,none,0
TXN102429,anita484@axl,Anita Yadav,693.96,2025-10-11T21:00:28,463,2146,21,0,Jaipur,0,1,0,0,none,0
TXN200204,skh4vyir@ibl,Customer Support,24074.28,2025-05-04T12:54:20,2136,13,12,1,Mumbai,1,0,0,1,phishing_link_scam,1
TXN101892,kavita201@ibl,Kavita Sharma,1136.56,2026-06-19T00:10:04,1882,531,0,0,Chennai,1,4,0,0,none,0
TXN200517,9953noxkg@oksbi,KYC Verification,9.03,2026-06-15T00:35:43,831,30,0,0,Chennai,1,0,1,1,cashback_scam,1
TXN200263,5ysfqsj4h2@ybl,KYC Verification,9.65,2025-01-12T21:41:22,1927,23,21,1,Hyderabad,1,0,1,1,cashback_scam,1
TXN200269,80vh8h7cw@okicici,Prize Claim Cell,9.01,2026-01-15T19:21:50,1109,17,19,1,Pune,1,0,0,0,qr_code_scam,1
TXN101885,shalini918@okhdfcbank,Shalini Singh,1879.63,2025-10-27T17:12:27,1849,2171,17,0,Chennai,0,2,0,0,none,0
TXN101083,kavita448@okicici,Kavita Singh,10846.88,2025-07-22T12:19:47,944,2273,12,0,Jaipur,0,10,0,0,none,0
TXN102418,rohit_singh@okhdfcbank,Rohit Singh,3105.38,2026-04-22T02:36:32,377,1094,2,0,Bengaluru,0,16,0,0,none,0
TXN101831,meenachauhan1982@upi,Meena Chauhan,2140.07,2025-10-31T21:36:43,897,572,21,0,Bengaluru,0,19,0,0,none,0
TXN100813,rohit_iyer@upi,Rohit Iyer,5389.35,2026-03-01T13:05:08,269,665,13,0,Delhi,0,11,0,0,none,0
TXN100072,ritu.nair47@ibl,Ritu Nair,9996.39,2026-01-27T08:14:02,2056,2725,8,0,Lucknow,1,12,0,0,none,0
TXN200145,kycupdate697@ybl,KYC Verification,4470.49,2025-01-25T05:06:59,1132,29,5,1,Hyderabad,1,0,1,0,phishing_link_scam,1
TXN200489,axis-oon7l@ibl,Refund Dept,34629.38,2026-06-22T16:32:03,881,7,16,1,Hyderabad,1,0,1,1,refund_scam,1
TXN101055,manoj.chauhan32@ybl,Manoj Chauhan,1555.98,2025-01-17T12:33:51,897,869,12,0,Bengaluru,0,4,0,0,none,0
TXN100505,snehapatel1992@oksbi,Sneha Patel,14171.22,2025-04-07T21:46:01,218,997,21,0,Pune,0,6,0,0,none,0
TXN101903,suresh.nair12@okhdfcbank,Suresh Nair,10003.3,2026-03-27T14:59:14,1729,2784,14,0,Mumbai,0,15,0,0,none,0
TXN101739,arjunverma1973@apl,Arjun Verma,1351.42,2025-03-01T02:28:54,291,2723,2,0,Kolkata,0,19,0,0,none,0
TXN101237,neha_patel@okaxis,Neha Patel,7548.68,2025-04-11T08:30:43,322,2013,8,0,Lucknow,1,1,0,0,none,0
TXN102431,amit948@okaxis,Amit Nair,1417.05,2025-07-29T14:21:47,613,1784,14,0,Pune,0,15,0,0,none,0
TXN101533,divyasharma1986@oksbi,Divya Sharma,1940.42,2025-07-01T04:26:09,1540,2222,4,0,Lucknow,1,6,0,0,none,0
TXN100285,priya.gupta82@okaxis,Priya Gupta,1864.98,2026-05-26T05:12:33,317,2545,5,0,Bengaluru,0,1,0,0,none,0
TXN101339,deepak528@apl,Deepak Reddy,1405.59,2025-07-22T01:07:56,2513,801,1,0,Chennai,0,19,0,0,none,0
TXN102207,kavita_sharma@ybl,Kavita Sharma,957.65,2025-05-31T07:14:47,2546,2302,7,0,Delhi,1,8,0,0,none,0
TXN102045,suresh279@axl,Suresh Reddy,790.56,2025-07-11T16:39:32,2227,1941,16,0,Pune,0,6,0,0,none,0
TXN101526,divya153@axl,Divya Yadav,12229.65,2025-12-13T17:42:03,2354,633,17,0,Lucknow,0,2,0,0,none,0
TXN101857,anita_reddy@okicici,Anita Reddy,498.13,2025-02-09T10:59:42,2151,2279,10,0,Hyderabad,0,17,0,0,none,0
TXN101950,shalini_singh@paytm,Shalini Singh,2587.54,2026-04-09T03:02:27,2488,1756,3,0,Jaipur,1,19,0,0,none,0
TXN100086,sanjay_sharma@okhdfcbank,Sanjay Sharma,13118.81,2026-05-16T17:27:14,2075,2467,17,0,Lucknow,1,18,0,0,none,0
TXN100810,rohit_singh@oksbi,Rohit Singh,883.62,2025-09-07T23:38:25,1060,2619,23,0,Pune,0,2,0,0,none,0
TXN101479,shalini.patel52@ibl,Shalini Patel,1016.94,2026-01-16T17:50:27,2212,1522,17,0,Kolkata,0,18,0,0,none,0
TXN200470,hdfc-soe2e@upi,Prize Claim Cell,7.31,2026-05-03T22:50:18,1175,29,22,1,Chennai,1,0,0,1,lottery_prize_scam,1
TXN100491,deepak.yadav6@paytm,Deepak Yadav,5942.38,2025-08-25T20:12:22,294,675,20,0,Indore,1,1,0,0,none,0
TXN100140,ritu_sharma@apl,Ritu Sharma,6893.98,2025-11-14T02:30:09,1167,1013,2,0,Mumbai,1,1,0,0,none,0
TXN101443,manoj.gupta54@ybl,Manoj Gupta,4572.18,2026-06-19T13:14:47,1270,348,13,0,Lucknow,0,7,0,0,none,0
TXN100582,priyasingh1989@okicici,Priya Singh,9693.18,2026-04-13T16:47:05,706,2638,16,0,Chennai,0,8,0,0,none,0
TXN102096,nehachauhan1983@axl,Neha Chauhan,83.68,2025-10-12T00:01:46,2638,1820,0,0,Indore,0,6,0,0,none,0
TXN102296,arjun267@okaxis,Arjun Patel,204.94,2026-01-27T23:11:23,1614,116,23,0,Mumbai,0,1,0,0,none,0
TXN102359,sanjay.reddy87@axl,Sanjay Reddy,4761.43,2025-12-30T09:07:37,2223,1740,9,0,Indore,0,1,0,0,none,0
TXN101579,deepak882@okicici,Deepak Verma,1585.69,2025-10-15T04:18:10,2717,1796,4,0,Delhi,0,15,0,0,none,0
TXN100517,rohit293@ibl,Rohit Singh,13076.11,2026-04-11T20:22:46,2703,1317,20,0,Mumbai,0,14,0,0,none,0
TXN100931,anita.verma9@apl,Anita Verma,2137.39,2025-10-05T16:32:57,1585,1678,16,0,Pune,1,19,0,0,none,0
TXN101780,manoj955@okicici,Manoj Gupta,10208.55,2025-01-24T16:07:56,2526,2991,16,0,Lucknow,0,11,0,0,none,0
TXN200458,claimprize354@okhdfcbank,Prize Claim Cell,15229.63,2026-04-09T14:10:13,761,29,14,1,Bengaluru,1,0,1,1,refund_scam,1
TXN101389,pooja.patel60@okicici,Pooja Patel,550.94,2026-05-21T21:42:20,732,963,21,0,Mumbai,0,3,0,0,none,0
TXN100224,vikram_gupta@upi,Vikram Gupta,11221.79,2025-08-26T06:10:53,1915,1632,6,0,Jaipur,0,6,0,0,none,0
TXN100325,shalini327@ybl,Shalini Chauhan,6370.19,2025-11-03T06:42:08,2520,291,6,0,Pune,0,12,0,0,none,0
TXN101573,amit.yadav41@apl,Amit Yadav,1791.03,2025-11-26T15:40:00,707,645,15,0,Pune,0,1,0,0,none,0
TXN100579,ajaychauhan1977@okhdfcbank,Ajay Chauhan,1730.91,2025-05-21T07:49:27,2452,1921,7,0,Delhi,0,4,0,0,none,0
TXN100950,sanjay623@okaxis,Sanjay Iyer,7560.19,2025-07-26T09:01:46,2618,532,9,0,Kolkata,0,3,0,0,none,0
TXN100926,neha791@paytm,Neha Gupta,218.57,2025-12-02T07:40:57,1543,1559,7,0,Jaipur,0,1,0,0,none,0
TXN101093,vikramyadav1984@okhdfcbank,Vikram Yadav,305.7,2025-07-03T15:12:41,1515,1389,15,0,Lucknow,0,10,0,0,none,0
TXN101681,sneha.verma94@okhdfcbank,Sneha Verma,1038.99,2026-05-16T00:17:43,2200,1217,0,0,Lucknow,1,20,0,0,none,0
TXN100835,ajayiyer2004@axl,Ajay Iyer,780.22,2025-05-10T12:30:35,2780,2688,12,0,Bengaluru,0,17,0,0,none,0
TXN102086,ajay498@paytm,Ajay Chauhan,7752.53,2025-03-10T06:07:20,2020,1902,6,0,Chennai,0,14,0,0,none,0
TXN101571,deepak_singh@okicici,Deepak Singh,73.86,2025-06-02T08:59:04,979,312,8,0,Chennai,1,10,0,0,none,0
TXN102078,kavitaiyer1981@ibl,Kavita Iyer,3341.12,2025-10-24T00:50:46,2498,1730,0,0,Jaipur,0,6,0,0,none,0
TXN100362,deepakreddy1985@ibl,Deepak Reddy,4707.1,2025-10-26T02:51:26,1963,2413,2,0,Chennai,0,5,0,0,none,0
TXN100536,ritu.nair60@ybl,Ritu Nair,7931.99,2026-05-17T23:53:20,1781,2600,23,0,Mumbai,1,7,0,0,none,0
TXN100156,shalini398@apl,Shalini Patel,1463.45,2025-03-07T18:54:48,2522,2224,18,0,Kolkata,0,4,0,0,none,0
TXN200008,refundteam747@apl,Cash Back Team,1623.45,2025-09-02T09:57:16,485,10,9,1,Kolkata,1,0,1,1,loan_app_scam,1
TXN102329,deepak.sharma32@ybl,Deepak Sharma,158.44,2025-07-11T23:36:52,2501,1069,23,0,Lucknow,0,3,0,0,none,0
TXN102007,meenaiyer1975@okaxis,Meena Iyer,4703.81,2025-05-04T18:21:05,1743,2232,18,0,Pune,0,14,0,0,none,0
TXN100281,rahul.sharma74@apl,Rahul Sharma,12455.73,2026-05-24T09:37:26,1663,526,9,0,Indore,0,8,0,0,none,0
TXN102193,kavita_patel@oksbi,Kavita Patel,847.25,2025-09-22T08:14:15,1096,1386,8,0,Chennai,0,1,0,0,none,0
TXN200271,sbi-tp631@ibl,N9tphu Services,3237.28,2025-10-17T10:51:26,2739,5,10,1,Kolkata,1,0,0,1,loan_app_scam,1
TXN102411,kavita_nair@oksbi,Kavita Nair,7425.63,2025-12-14T09:34:20,1501,1969,9,0,Jaipur,0,17,0,0,none,0
TXN101398,kavita_reddy@apl,Kavita Reddy,7497.07,2025-10-15T05:47:24,2099,668,5,1,Delhi,1,3,0,0,none,0
TXN200210,7rzi5tkauli@paytm,Refund Dept,2285.77,2025-05-03T14:27:37,2512,28,14,0,Lucknow,1,0,1,1,lottery_prize_scam,1
TXN200361,cuxpczehob@oksbi,Rx7i4x Services,2779.61,2025-05-09T06:15:14,1895,17,6,1,Bengaluru,1,0,0,1,qr_code_scam,1
TXN101559,deepakchauhan1981@apl,Deepak Chauhan,3600.49,2025-10-20T21:52:09,1881,1785,21,0,Delhi,0,4,0,0,none,0
TXN100309,ritu936@oksbi,Ritu Gupta,11290.87,2025-04-05T17:31:41,1994,1102,17,0,Lucknow,0,14,0,0,none,0
TXN101504,amit414@upi,Amit Singh,6879.89,2025-07-26T02:27:02,1676,965,2,0,Hyderabad,1,18,0,0,none,0
TXN200419,sbi-ybris@okicici,KYC Verification,1.45,2025-06-15T00:53:13,424,18,0,1,Bengaluru,1,0,1,1,job_offer_scam,1
TXN100347,arjun876@axl,Arjun Patel,3749.1,2025-02-20T10:18:21,1528,2248,10,0,Bengaluru,0,19,0,0,none,0
TXN100912,sneha_iyer@paytm,Sneha Iyer,208.26,2025-09-20T15:43:22,2197,1730,15,0,Chennai,1,20,0,0,none,0
TXN101374,sneha.chauhan12@paytm,Sneha Chauhan,1452.4,2026-01-23T18:08:46,1446,2104,18,0,Pune,0,11,0,0,none,0
TXN101343,rahulchauhan1977@axl,Rahul Chauhan,1753.03,2026-05-10T16:58:01,2412,613,16,0,Hyderabad,0,5,0,0,none,0
TXN100590,ajay.iyer90@upi,Ajay Iyer,11696.92,2025-05-28T17:17:12,2368,1503,17,0,Chennai,0,19,0,0,none,0
TXN101660,shalini.singh89@upi,Shalini Singh,1532.47,2025-02-28T23:36:06,2058,177,23,0,Pune,1,7,0,0,none,0
TXN100874,suresh.gupta45@apl,Suresh Gupta,348.54,2025-10-23T04:21:13,1102,843,4,0,Hyderabad,1,0,0,0,none,0
TXN100345,sureshchauhan2005@oksbi,Suresh Chauhan,339.1,2025-05-24T13:40:01,775,222,13,0,Indore,0,10,0,0,none,0
TXN101151,vikram918@apl,Vikram Singh,4396.23,2025-04-12T14:24:10,1558,2959,14,0,Delhi,1,20,0,0,none,0
TXN100521,neha_nair@okicici,Neha Nair,14970.03,2026-02-14T06:37:34,447,575,6,0,Mumbai,0,6,0,0,none,0
TXN102371,manoj_patel@axl,Manoj Patel,4843.34,2025-07-05T05:10:44,645,1616,5,0,Hyderabad,0,15,0,0,none,0
TXN100136,manoj_reddy@okhdfcbank,Manoj Reddy,1986.05,2025-05-19T14:59:22,1092,104,14,0,Pune,1,17,0,0,none,0
TXN100528,rohit.chauhan18@ybl,Rohit Chauhan,12180.67,2025-08-07T21:58:35,1841,2465,21,0,Lucknow,1,20,0,0,none,0
TXN200347,cashbackoffer479@apl,Refund Dept,13779.62,2026-06-04T21:50:00,412,1,21,1,Kolkata,1,0,0,1,cashback_scam,1
TXN101396,deepakreddy1990@axl,Deepak Reddy,675.86,2025-09-19T17:23:25,740,2326,17,0,Jaipur,1,10,0,0,none,0
TXN101976,deepak602@oksbi,Deepak Patel,863.06,2026-03-18T01:49:49,2829,1837,1,0,Pune,1,4,0,0,none,0
TXN101848,suresh_singh@okicici,Suresh Singh,8989.91,2025-05-29T03:26:59,1503,665,3,0,Delhi,0,16,0,0,none,0
TXN101605,vikram583@okicici,Vikram Iyer,3447.17,2025-05-30T06:22:57,2881,750,6,0,Mumbai,0,5,0,0,none,0
TXN200193,supportdesk726@upi,Customer Support,1.38,2025-12-28T12:57:00,1014,19,12,0,Kolkata,1,0,0,1,qr_code_scam,1
TXN100151,rohit.chauhan61@ybl,Rohit Chauhan,2427.72,2026-02-26T18:49:33,244,938,18,0,Kolkata,0,9,0,0,none,0
TXN101215,meena.singh17@okicici,Meena Singh,224.83,2026-04-10T15:32:06,2103,1312,15,0,Indore,0,5,0,0,none,0
TXN101962,rahul_singh@okicici,Rahul Singh,699.41,2026-03-07T13:22:43,1098,446,13,0,Mumbai,1,10,0,0,none,0
TXN100477,sanjay_gupta@ibl,Sanjay Gupta,1262.59,2025-05-06T20:22:44,2912,2067,20,0,Bengaluru,0,19,0,0,none,0
TXN101024,divyaverma1984@ybl,Divya Verma,13489.77,2026-02-09T02:23:02,2035,734,2,0,Indore,0,14,0,0,none,0
TXN102366,meena.iyer30@axl,Meena Iyer,1111.69,2025-07-12T07:06:47,1277,2010,7,0,Delhi,0,20,0,0,none,0
TXN101495,rohit_reddy@oksbi,Rohit Reddy,511.18,2025-11-02T12:57:42,1957,124,12,0,Mumbai,0,20,0,0,none,0
TXN101284,sneha.singh84@oksbi,Sneha Singh,1169.1,2025-07-31T17:50:38,823,353,17,0,Delhi,0,4,0,0,none,0
TXN100064,priya_chauhan@paytm,Priya Chauhan,3718.08,2025-11-19T17:32:20,2354,2145,17,0,Mumbai,0,15,0,0,none,0
TXN100387,priya.gupta63@okaxis,Priya Gupta,1315.13,2026-06-29T17:07:12,1438,488,17,0,Mumbai,0,3,0,0,none,0
TXN101349,priya500@okicici,Priya Chauhan,1163.92,2025-02-24T10:21:24,220,1478,10,0,Indore,0,0,0,0,none,0
TXN100595,meena772@okicici,Meena Yadav,7641.48,2025-04-19T15:26:52,992,543,15,0,Lucknow,0,12,0,0,none,0
TXN101377,sanjay.verma85@okaxis,Sanjay Verma,79.34,2025-10-08T20:49:02,2270,1332,20,0,Jaipur,0,4,0,0,none,0
TXN100284,manoj582@okhdfcbank,Manoj Sharma,563.03,2025-02-19T18:32:46,1754,1731,18,0,Chennai,0,19,0,0,none,0
TXN101061,priyasharma2000@oksbi,Priya Sharma,8680.68,2025-01-06T01:25:02,1774,346,1,0,Delhi,1,16,0,0,none,0
TXN100672,anita_singh@oksbi,Anita Singh,13801.17,2025-03-15T04:48:31,1430,2907,4,0,Hyderabad,0,5,0,0,none,0
TXN101287,anita552@okaxis,Anita Chauhan,12087.2,2025-09-01T15:23:19,2792,1735,15,0,Kolkata,0,3,0,0,none,0
TXN100999,amit.gupta13@upi,Amit Gupta,9196.61,2025-04-16T10:56:30,670,2649,10,0,Hyderabad,0,9,0,0,none,0
TXN101038,sneha.yadav33@apl,Sneha Yadav,1893.63,2025-08-15T12:17:23,1632,1620,12,0,Lucknow,0,12,0,0,none,0
TXN101664,manoj523@ybl,Manoj Singh,1671.92,2026-06-12T05:21:05,1030,465,5,0,Jaipur,0,13,0,0,none,0
TXN100213,ritu582@ybl,Ritu Verma,7037.85,2025-03-12T18:54:52,1742,1603,18,0,Lucknow,0,14,0,0,none,0
TXN101733,meena.chauhan78@ibl,Meena Chauhan,13596.46,2026-01-11T12:15:26,2845,470,12,0,Chennai,0,2,0,0,none,0
TXN200412,ny4fp75mesb@okaxis,Prize Claim Cell,34693.16,2025-05-12T17:52:21,2321,23,17,1,Kolkata,1,0,1,1,refund_scam,1
TXN101534,neha198@ibl,Neha Gupta,7678.22,2026-01-01T23:09:07,2677,1586,23,0,Delhi,0,2,0,0,none,0
TXN100186,divya188@okhdfcbank,Divya Singh,1243.98,2025-12-19T03:27:49,669,141,3,0,Lucknow,0,15,0,0,none,0
TXN101704,amit795@apl,Amit Patel,272.12,2026-01-11T23:16:43,2493,2194,23,0,Jaipur,0,14,0,0,none,0
TXN100298,divyaverma1982@ybl,Divya Verma,8635.78,2025-10-03T19:42:44,501,1650,19,0,Jaipur,0,5,0,0,none,0
TXN101666,vikram.sharma70@okhdfcbank,Vikram Sharma,1349.75,2025-08-25T06:35:27,1489,442,6,0,Chennai,0,8,0,0,none,0
TXN101808,pooja.singh47@oksbi,Pooja Singh,3599.9,2026-05-31T17:40:25,2815,1123,17,0,Bengaluru,0,19,0,0,none,0
TXN101590,priya_verma@ybl,Priya Verma,10656.49,2025-06-17T08:10:13,2870,930,8,0,Pune,0,9,0,0,none,0
TXN100568,meenanair1991@upi,Meena Nair,6461.94,2026-04-12T13:28:33,2858,2720,13,0,Kolkata,0,7,0,0,none,0
TXN102192,suresh_yadav@okicici,Suresh Yadav,8631.32,2025-03-10T04:20:24,1204,1957,4,0,Hyderabad,0,1,0,0,none,0
TXN200104,8sygl9gxd@okhdfcbank,Refund Dept,1196.54,2025-10-15T03:33:59,622,4,3,1,Kolkata,1,0,1,1,phishing_link_scam,1
TXN102197,shalini_reddy@okaxis,Shalini Reddy,1811.95,2025-09-03T20:32:49,363,1368,20,0,Lucknow,1,15,0,0,none,0
TXN100019,ajay.sharma86@okicici,Ajay Sharma,275.09,2025-07-25T10:00:07,1295,1244,10,0,Hyderabad,0,20,0,0,none,0
TXN101598,ritu773@okhdfcbank,Ritu Yadav,1997.57,2026-03-25T15:09:27,667,1516,15,0,Lucknow,0,7,0,0,none,0
TXN200536,helpdesk247479@upi,Refund Dept,4108.82,2026-05-10T18:00:49,1593,19,18,0,Jaipur,1,0,1,1,lottery_prize_scam,1
TXN102075,shalininair1999@okaxis,Shalini Nair,1402.1,2025-03-04T08:57:00,567,2522,8,0,Indore,1,11,0,0,none,0
TXN102074,rohit302@axl,Rohit Gupta,757.19,2026-02-16T03:13:47,2335,2367,3,0,Indore,0,7,0,0,none,0
TXN101142,arjun_iyer@oksbi,Arjun Iyer,14429.93,2025-05-09T14:30:40,2209,682,14,0,Indore,0,13,0,0,none,0
TXN100625,anita796@axl,Anita Sharma,1842.34,2025-07-20T10:28:54,1915,732,10,0,Delhi,1,4,0,0,none,0
TXN200087,8qqqye1p@upi,Prize Claim Cell,3.13,2026-01-11T10:43:03,2259,8,10,1,Jaipur,1,0,1,1,refund_scam,1
TXN100243,ajayiyer1976@ibl,Ajay Iyer,1344.24,2025-09-26T13:14:15,2466,2600,13,0,Mumbai,1,15,0,0,none,0
TXN200380,wxanfx76@ibl,Prize Claim Cell,6.83,2025-12-12T13:01:08,1595,29,13,0,Hyderabad,1,0,1,0,job_offer_scam,1
TXN101749,meena.iyer55@apl,Meena Iyer,1341.26,2026-01-17T16:15:45,1017,1253,16,0,Hyderabad,1,18,0,0,none,0
TXN200525,refundteam248@ibl,Customer Support,4981.48,2025-05-16T11:17:22,1332,27,11,1,Hyderabad,1,0,1,1,job_offer_scam,1
TXN101183,snehachauhan1970@ibl,Sneha Chauhan,10540.18,2025-03-26T19:46:17,941,1840,19,0,Lucknow,0,7,0,0,none,0
TXN100745,ritu429@ibl,Ritu Patel,1131.87,2026-02-04T13:41:27,610,1833,13,0,Kolkata,0,0,0,0,none,0
TXN101423,manoj_gupta@okicici,Manoj Gupta,10184.22,2026-06-03T16:19:03,1211,1659,16,0,Mumbai,0,19,0,0,none,0
TXN101936,manojsingh2002@upi,Manoj Singh,1275.14,2025-05-10T00:51:23,2274,2000,0,0,Mumbai,0,1,0,0,none,0
TXN100804,ritu695@okhdfcbank,Ritu Yadav,4532.38,2025-12-10T19:26:29,182,1121,19,0,Indore,0,15,0,0,none,0
TXN101498,priya.chauhan92@okicici,Priya Chauhan,12591.46,2025-12-26T23:40:46,1389,2799,23,0,Pune,0,1,0,0,none,0
TXN101381,ajay_gupta@upi,Ajay Gupta,14909.94,2025-11-23T01:10:53,1243,164,1,0,Delhi,0,1,0,0,none,0
TXN100010,rituverma2004@okicici,Ritu Verma,9147.45,2026-05-28T10:38:48,2341,2574,10,0,Bengaluru,0,9,0,0,none,0
TXN101067,rahulsingh1976@oksbi,Rahul Singh,269.61,2025-10-23T00:32:09,2282,2832,0,0,Jaipur,1,17,0,0,none,0
TXN101719,sureshiyer2001@apl,Suresh Iyer,3023.85,2025-06-26T07:49:56,2541,831,7,0,Mumbai,0,20,0,0,none,0
TXN101371,priya.nair78@ybl,Priya Nair,846.38,2025-11-28T05:59:13,2480,1082,5,0,Jaipur,0,0,0,0,none,0
TXN101527,divya.reddy46@okicici,Divya Reddy,13200.47,2025-05-17T00:34:05,461,2188,0,0,Jaipur,0,0,0,0,none,0
TXN100250,shalini493@upi,Shalini Chauhan,5556.75,2026-06-22T21:25:30,1384,1944,21,0,Mumbai,1,19,0,0,none,0
TXN100843,sneha.chauhan83@okhdfcbank,Sneha Chauhan,10743.92,2025-07-05T08:05:35,1792,253,8,0,Jaipur,1,18,0,0,none,0
TXN101442,anita_singh@okaxis,Anita Singh,9443.79,2026-01-25T03:00:10,2515,134,3,0,Pune,0,7,0,0,none,0
TXN100670,rohit_yadav@axl,Rohit Yadav,1012.55,2026-04-17T19:39:14,2827,1109,19,0,Bengaluru,0,1,0,0,none,0
TXN100481,rituverma1993@okhdfcbank,Ritu Verma,906.26,2025-06-06T19:30:30,1184,2030,19,0,Chennai,0,2,0,0,none,0
TXN100711,suresh_yadav@paytm,Suresh Yadav,10002.11,2026-03-20T13:45:06,1280,2790,13,0,Indore,0,3,0,0,none,0
TXN200499,claimprize365@okaxis,Wvji94 Services,1.71,2026-06-12T19:43:31,449,17,19,0,Jaipur,1,0,1,1,job_offer_scam,1
TXN101836,sanjay183@oksbi,Sanjay Verma,7340.47,2025-05-30T07:43:02,413,2437,7,0,Mumbai,0,12,0,0,none,0
TXN100659,rohit.verma72@upi,Rohit Verma,11830.62,2026-05-17T23:20:53,1491,901,23,0,Jaipur,1,1,0,0,none,0
TXN100593,shalini106@paytm,Shalini Nair,740.09,2025-08-20T17:39:33,1826,1542,17,1,Kolkata,1,6,0,0,none,0
TXN100018,amitsharma1976@axl,Amit Sharma,308.29,2025-07-25T23:41:38,1180,1603,23,0,Jaipur,0,19,0,0,none,0
TXN100839,sneha205@okaxis,Sneha Iyer,12689.12,2026-05-28T23:08:52,809,378,23,0,Hyderabad,0,1,0,0,none,0
TXN100146,anitagupta2004@axl,Anita Gupta,1916.61,2026-05-14T12:11:43,2917,288,12,0,Kolkata,0,20,0,0,none,0
TXN100190,deepak.patel16@okicici,Deepak Patel,14758.38,2025-06-23T08:28:15,462,1995,8,0,Pune,0,2,0,0,none,0
TXN100780,amit.patel48@apl,Amit Patel,3023.94,2026-02-03T04:09:29,1910,1731,4,1,Pune,0,13,0,0,none,0
TXN100848,sneha_singh@axl,Sneha Singh,396.92,2026-02-23T01:47:18,993,472,1,0,Indore,1,8,0,0,none,0
TXN102159,nehayadav1978@axl,Neha Yadav,4458.85,2025-02-14T20:38:41,2449,2162,20,0,Kolkata,0,7,0,0,none,0
TXN100773,ritu409@okhdfcbank,Ritu Singh,798.93,2025-09-21T18:21:14,1347,1364,18,0,Jaipur,0,8,0,0,none,0
TXN100450,anita460@upi,Anita Yadav,1488.68,2026-03-02T10:23:05,393,2717,10,0,Jaipur,0,0,0,0,none,0
TXN102194,meenaverma1986@okicici,Meena Verma,14078.67,2026-03-14T00:38:32,1862,2999,0,0,Mumbai,1,18,0,0,none,0
TXN101165,suresh359@okaxis,Suresh Nair,13204.02,2025-01-29T07:05:21,1214,806,7,0,Bengaluru,0,18,0,0,none,0
TXN100623,snehachauhan2000@oksbi,Sneha Chauhan,762.23,2025-04-25T02:09:57,231,2421,2,0,Kolkata,0,5,0,0,none,0
TXN100422,shalini_iyer@oksbi,Shalini Iyer,483.6,2025-04-03T02:48:22,2998,1018,2,0,Bengaluru,0,2,0,0,none,0
TXN100965,ritu843@axl,Ritu Reddy,14262.71,2025-12-29T10:25:52,2660,2455,10,0,Kolkata,0,16,0,0,none,0
TXN101259,kavita878@okicici,Kavita Gupta,3496.87,2025-02-17T12:55:26,357,2051,12,0,Chennai,0,6,0,0,none,0
TXN101978,suresh579@oksbi,Suresh Reddy,13763.46,2025-12-04T01:54:18,807,2325,1,0,Kolkata,0,19,0,0,none,0
TXN100269,sneha_gupta@okicici,Sneha Gupta,433.04,2026-02-23T08:34:04,488,166,8,0,Lucknow,1,18,0,0,none,0
TXN200176,claimprize457@apl,Refund Dept,4268.27,2025-09-04T02:01:55,1821,27,2,1,Lucknow,1,0,1,1,phishing_link_scam,1
TXN101611,manoj.singh97@okaxis,Manoj Singh,1138.71,2025-12-27T21:52:27,578,998,21,0,Indore,1,8,0,0,none,0
TXN100607,shaliniyadav1981@upi,Shalini Yadav,2115.2,2025-06-19T04:13:48,2243,2988,4,0,Pune,0,7,0,0,none,0
TXN100409,suresh.patel24@paytm,Suresh Patel,338.49,2025-09-25T01:46:22,2365,1325,1,0,Lucknow,1,15,0,0,none,0
TXN101059,suresh686@paytm,Suresh Verma,1279.19,2025-11-13T01:37:50,241,2391,1,0,Kolkata,0,4,0,0,none,0
TXN100346,amitsharma1996@ybl,Amit Sharma,1338.8,2026-04-20T15:32:19,2045,2461,15,0,Lucknow,0,9,0,0,none,0
TXN101331,ritu.yadav18@okaxis,Ritu Yadav,2767.92,2025-11-28T08:14:58,2371,503,8,0,Delhi,0,9,0,0,none,0
TXN101223,kavita.singh32@okaxis,Kavita Singh,12847.9,2025-03-02T05:36:20,1841,204,5,0,Pune,0,14,0,0,none,0
TXN200490,icici-lbeah@paytm,Customer Support,14193.93,2025-04-20T16:14:21,2430,27,16,1,Lucknow,1,0,0,0,kyc_update_scam,1
TXN200206,refundteam634@okicici,Customer Support,605.62,2025-07-30T17:33:04,606,7,17,1,Mumbai,1,0,1,0,kyc_update_scam,1
TXN102406,kavita610@upi,Kavita Sharma,1337.15,2025-12-31T11:03:37,1777,1906,11,0,Jaipur,0,20,0,0,none,0
TXN100484,priya_iyer@paytm,Priya Iyer,65.41,2025-09-25T07:33:29,1834,1917,7,0,Chennai,1,11,0,0,none,0
