call_id,phone_number,call_type,timestamp,call_duration_sec,caller_id_verified,telecom_circle,number_active_since_days,num_user_reports_total,num_distinct_recipients_contacted_24h,call_originates_from_known_contact,requested_otp_or_pin,requested_remote_access_app,requested_payment_or_gift_card,scam_category,is_fraud
CALL200177,8881870800,voip_app,2025-06-27T03:30:27,1208,0,UP-East,3,32,1774,0,1,1,0,fake_customer_care,1
CALL101590,9001245357,regular_call,2025-09-05T04:20:58,410,1,Punjab,450,1,1,0,0,0,0,none,0
CALL100441,9000666121,regular_call,2025-02-24T17:24:07,561,1,UP-West,1277,0,4,1,0,0,0,none,0
CALL100157,9000278272,whatsapp_call,2025-07-26T21:59:45,426,1,UP-West,837,0,3,1,0,0,0,none,0
CALL102185,9001109034,regular_call,2025-07-20T20:22:40,751,1,UP-East,1326,1,1,0,0,0,0,none,0
CALL101233,7001110170,regular_call,2025-07-17T23:03:07,149,1,Gujarat,3825,0,1,0,0,0,0,none,0
CALL100889,7001490649,whatsapp_call,2025-04-04T21:03:23,147,1,Kerala,1787,1,2,1,0,0,0,none,0
CALL100177,9000523585,whatsapp_call,2026-01-17T16:29:49,296,1,UP-West,1410,0,1,0,0,0,0,none,0
CALL200171,8880014553,spoofed_caller_id,2026-02-09T14:22:50,1511,0,Karnataka,6,473,408,0,1,0,0,otp_phishing_call,1
CALL101291,7000144600,whatsapp_call,2025-03-06T18:45:19,118,1,Mumbai,3001,0,3,0,0,0,0,none,0
CALL200063,8881372894,whatsapp_call,2025-11-14T02:50:09,17,0,Mumbai,1,266,1717,0,1,0,0,otp_phishing_call,1
CALL100696,6000118091,whatsapp_call,2026-03-03T01:22:06,321,1,Rajasthan,3250,0,5,1,0,0,0,none,0
CALL100080,8001956605,regular_call,2026-05-16T13:56:40,405,1,Kerala,1858,0,1,1,0,0,0,none,0
CALL100275,8000668443,regular_call,2025-04-13T08:00:05,217,1,Rajasthan,2871,1,4,1,0,0,0,none,0
CALL101560,7001058591,whatsapp_call,2026-03-09T13:34:58,467,1,Karnataka,3653,0,5,1,0,0,0,none,0
CALL101640,7001904918,regular_call,2025-11-20T19:31:00,593,1,Maharashtra,297,1,5,1,0,0,0,none,0
CALL100814,6000410515,whatsapp_call,2025-11-21T11:58:02,806,1,Maharashtra,3045,0,2,1,0,0,0,none,0
CALL100143,9002949636,whatsapp_call,2025-10-28T20:51:11,621,1,UP-West,3507,1,3,0,0,0,0,none,0
CALL101445,8001080948,regular_call,2026-04-19T08:02:26,760,1,Tamil Nadu,244,0,4,1,0,0,0,none,0
CALL101668,6001885717,whatsapp_call,2025-05-01T21:38:25,242,1,Tamil Nadu,2014,1,3,1,0,0,0,none,0
CALL101154,9001077644,whatsapp_call,2025-04-11T13:30:03,600,1,UP-West,513,0,5,1,0,0,0,none,0
CALL200033,7771426962,voip_app,2025-04-26T23:59:09,466,0,Gujarat,13,55,1273,0,0,1,1,digital_arrest_scam,1
CALL200095,8880990605,voip_app,2025-06-28T14:25:27,23,0,Kerala,6,152,649,0,1,0,1,job_offer_scam,1
CALL100164,6000502599,whatsapp_call,2025-01-04T14:29:10,537,1,West Bengal,2312,0,1,1,0,0,0,none,0
CALL200456,7771824095,regular_call,2025-12-24T13:00:33,2301,0,unknown/spoofed,1,393,139,0,1,0,1,kyc_update_call,1
CALL200503,9992958489,telegram_call,2025-02-01T20:00:34,5,0,UP-West,4,242,1875,0,1,0,1,lottery_prize_call,1
CALL100255,7000023828,regular_call,2026-01-24T22:15:40,547,1,Maharashtra,3638,1,1,1,0,0,0,none,0
CALL101677,8002673501,whatsapp_call,2026-01-30T18:37:51,78,1,Maharashtra,2500,1,2,1,0,0,0,none,0
CALL102127,6000288385,regular_call,2026-01-24T11:37:03,467,1,Punjab,1512,0,1,0,0,0,0,none,0
CALL101616,6000901138,regular_call,2025-11-07T23:47:04,333,1,West Bengal,406,0,5,1,0,0,0,none,0
CALL101255,8000017594,whatsapp_call,2026-04-12T17:29:54,413,1,Mumbai,1056,1,2,0,0,0,0,none,0
CALL100425,7002185622,whatsapp_call,2026-01-01T06:36:28,509,1,Karnataka,2506,1,1,1,0,0,0,none,0
CALL100231,7000727639,regular_call,2026-02-06T13:31:45,374,1,Maharashtra,2363,0,3,0,0,0,0,none,0
CALL101203,6001984614,whatsapp_call,2026-02-18T05:54:04,817,1,UP-East,3157,0,5,1,0,0,0,none,0
CALL200175,9990045048,voip_app,2025-12-21T06:10:50,622,0,Kerala,3,485,271,0,0,0,1,courier_customs_scam,1
CALL102056,6001987801,regular_call,2026-03-26T13:10:12,599,1,UP-East,3090,1,5,1,0,0,0,none,0
CALL102027,7002380992,regular_call,2025-01-06T23:05:56,807,1,Rajasthan,1213,1,3,1,0,0,0,none,0
CALL102122,9002371930,regular_call,2025-06-23T19:03:22,319,1,UP-East,3192,1,5,0,0,0,0,none,0
CALL100271,6001336804,whatsapp_call,2026-03-07T04:30:40,792,1,Tamil Nadu,3353,1,1,0,0,0,0,none,0
CALL100437,6001164187,regular_call,2025-07-09T19:38:25,181,1,Karnataka,1969,1,1,1,0,0,0,none,0
CALL100310,7001862502,whatsapp_call,2025-08-05T15:08:48,682,1,Rajasthan,3673,1,1,1,0,0,0,none,0
CALL102367,9001989726,whatsapp_call,2026-03-05T23:22:56,762,1,Maharashtra,2969,0,2,1,0,0,0,none,0
CALL101047,6000533378,whatsapp_call,2025-05-01T12:22:18,506,1,Maharashtra,3661,0,3,1,0,0,0,none,0
CALL102167,8000858794,regular_call,2026-05-30T13:28:41,33,1,West Bengal,2668,1,1,1,0,0,0,none,0
CALL101215,9001322640,regular_call,2025-10-25T20:39:11,866,1,Punjab,3781,0,5,0,0,0,0,none,0
CALL102323,6000015721,whatsapp_call,2025-07-21T02:02:14,338,1,Rajasthan,1906,0,2,1,0,0,0,none,0
CALL200090,8880890675,voip_app,2025-06-25T03:31:54,2228,0,West Bengal,2,188,89,0,1,0,0,job_offer_scam,1
CALL200454,9992696894,whatsapp_call,2025-12-15T02:51:03,1986,0,Kerala,16,134,1700,0,1,1,0,fake_customer_care,1
CALL102246,7001135132,whatsapp_call,2025-07-03T15:49:34,477,1,Gujarat,1737,0,3,1,0,0,0,none,0
CALL101509,9002864122,regular_call,2026-03-11T09:39:34,536,1,Gujarat,2984,0,4,1,0,0,0,none,0
CALL200021,8881008191,voip_app,2025-02-25T04:59:25,588,0,unknown/spoofed,7,401,1612,0,1,0,0,kyc_update_call,1
CALL100616,6000369611,regular_call,2025-03-17T10:11:18,323,1,Rajasthan,705,1,1,0,0,0,0,none,0
CALL101862,8002455107,regular_call,2026-04-13T09:55:05,537,1,Maharashtra,866,0,1,1,0,0,0,none,0
CALL100979,7000322324,whatsapp_call,2025-08-24T02:04:04,432,1,Rajasthan,1768,1,1,1,0,0,0,none,0
CALL101502,8000484679,regular_call,2025-10-06T06:07:49,359,1,West Bengal,2544,0,4,0,0,0,0,none,0
CALL200376,8880655890,spoofed_caller_id,2025-05-19T09:07:27,658,0,Delhi,18,79,1610,0,0,0,1,sextortion_call,1
CALL101827,7000975247,regular_call,2025-09-09T03:40:13,702,1,Punjab,462,1,1,1,0,0,0,none,0
CALL100553,7000180467,whatsapp_call,2026-01-02T06:51:11,836,1,Maharashtra,1433,0,2,1,0,0,0,none,0
CALL101375,7001301865,regular_call,2026-06-10T03:01:53,831,1,Gujarat,3511,0,1,0,0,0,0,none,0
CALL100760,7000468288,regular_call,2025-08-17T14:48:07,66,1,Punjab,2487,0,4,1,0,0,0,none,0
CALL102170,7000307870,regular_call,2025-08-26T16:52:08,730,1,Delhi,539,1,5,0,0,0,0,none,0
CALL100145,8002818876,regular_call,2025-06-05T16:17:46,321,1,Gujarat,435,1,4,0,0,0,0,none,0
CALL101070,8002724763,regular_call,2025-09-09T05:01:34,734,1,Maharashtra,2629,1,1,1,0,0,0,none,0
CALL200123,7770696780,voip_app,2025-04-09T15:09:18,7,0,UP-East,15,131,1822,0,1,1,1,kyc_update_call,1
CALL200299,7770882971,regular_call,2026-05-10T22:58:57,1910,0,UP-East,2,448,1412,0,0,1,0,loan_app_harassment,1
CALL100768,7002465037,regular_call,2026-05-20T22:47:45,512,1,UP-East,2027,1,4,1,0,0,0,none,0
CALL102219,6001075347,regular_call,2025-04-20T21:17:02,851,1,Rajasthan,1382,1,2,1,0,0,0,none,0
CALL101822,7000167017,whatsapp_call,2025-05-05T15:26:02,257,1,Delhi,1828,1,5,1,0,0,0,none,0
CALL100503,8001143606,whatsapp_call,2025-06-20T19:41:39,482,1,Delhi,2004,1,1,0,0,0,0,none,0
CALL200201,9991554894,whatsapp_call,2026-03-22T14:13:37,497,0,Delhi,17,427,1854,0,1,1,1,investment_trading_scam,1
CALL101231,6000965359,regular_call,2025-09-05T20:56:06,129,1,Gujarat,3594,0,4,0,0,0,0,none,0
CALL100229,7001114228,whatsapp_call,2025-08-14T06:38:38,861,1,UP-East,2609,1,5,1,0,0,0,none,0
CALL101051,7001023412,regular_call,2025-04-27T19:11:53,582,1,UP-East,3112,1,5,1,0,0,0,none,0
CALL100435,7000230353,whatsapp_call,2025-03-13T21:52:33,608,1,Tamil Nadu,1958,1,4,0,0,0,0,none,0
CALL100628,9002804332,whatsapp_call,2026-03-18T13:34:25,455,1,UP-West,1964,1,2,0,0,0,0,none,0
CALL101612,7000728095,whatsapp_call,2025-05-04T04:05:30,11,1,UP-West,3426,1,1,0,0,0,0,none,0
CALL101788,7001992178,whatsapp_call,2025-06-26T00:10:15,246,1,Delhi,2142,0,4,1,0,0,0,none,0
CALL101266,9001775640,whatsapp_call,2026-02-21T10:29:06,493,1,Gujarat,2316,1,3,1,0,0,0,none,0
CALL100755,9001292600,whatsapp_call,2026-06-05T02:03:25,204,1,Gujarat,2639,1,3,1,0,0,0,none,0
CALL102328,9002444463,whatsapp_call,2025-11-01T10:54:49,204,1,Delhi,2422,1,4,1,0,0,0,none,0
CALL100993,8000833955,whatsapp_call,2025-08-23T14:12:35,740,1,Kerala,1764,1,4,1,0,0,0,none,0
CALL102205,7001537103,regular_call,2025-03-03T02:59:16,708,1,Punjab,2239,0,5,1,0,0,0,none,0
CALL200492,8881567972,regular_call,2025-03-09T05:41:50,12,0,Maharashtra,10,420,925,0,1,0,1,digital_arrest_scam,1
CALL100500,7000863628,whatsapp_call,2025-09-20T06:03:04,42,1,Mumbai,1185,0,5,0,0,0,0,none,0
CALL102147,9001311808,whatsapp_call,2025-08-06T02:18:36,320,1,Rajasthan,2462,0,4,1,0,0,0,none,0
CALL102358,9001508728,regular_call,2025-12-19T21:07:03,10,1,Punjab,1234,1,2,0,0,0,0,none,0
CALL101167,6001850054,whatsapp_call,2026-06-22T21:27:45,425,1,Gujarat,1759,0,5,0,0,0,0,none,0
CALL200231,7770767121,whatsapp_call,2026-05-15T12:07:08,26,0,Kerala,4,445,346,0,1,0,1,digital_arrest_scam,1
CALL101252,7000554948,regular_call,2025-07-23T11:38:45,371,1,West Bengal,1473,1,3,0,0,0,0,none,0
CALL101411,9001749174,whatsapp_call,2025-11-05T12:11:02,388,1,Rajasthan,1633,0,3,0,0,0,0,none,0
CALL101068,8000273274,regular_call,2026-04-18T22:04:03,859,1,Rajasthan,3245,1,5,1,0,0,0,none,0
CALL100697,9002621218,regular_call,2025-11-20T19:41:16,294,1,West Bengal,3331,0,5,1,0,0,0,none,0
CALL200091,8880449553,regular_call,2025-09-03T01:21:59,1155,0,Tamil Nadu,3,355,799,0,1,0,1,lottery_prize_call,1
CALL100002,7000030824,regular_call,2025-11-22T13:19:05,558,1,Mumbai,2538,1,5,0,0,0,0,none,0
CALL102389,8000133584,whatsapp_call,2025-03-17T03:50:22,106,1,Maharashtra,1881,0,2,1,0,0,0,none,0
CALL102109,6000153665,regular_call,2026-01-15T18:41:23,617,1,Karnataka,3388,1,5,1,0,0,0,none,0
CALL200275,9991216540,whatsapp_call,2025-10-17T22:59:45,1806,0,UP-West,5,453,1571,0,1,1,0,fake_customer_care,1
CALL101963,9002112670,regular_call,2025-02-17T10:57:26,214,1,UP-West,330,1,5,1,0,0,0,none,0
CALL101242,7002065776,regular_call,2025-06-29T18:22:25,505,1,UP-East,3330,1,4,1,0,0,0,none,0
CALL100047,6001841537,whatsapp_call,2026-01-13T14:19:07,30,1,UP-East,214,1,4,1,0,0,0,none,0
CALL102307,7001435069,regular_call,2025-07-04T17:07:14,258,1,Punjab,2651,0,1,0,0,0,0,none,0
CALL100913,8001243196,whatsapp_call,2026-06-16T18:19:42,263,1,Tamil Nadu,1778,1,4,1,0,0,0,none,0
CALL102045,6001155026,regular_call,2025-09-05T22:54:58,390,1,Punjab,599,0,1,1,0,0,0,none,0
CALL100153,9000450800,whatsapp_call,2025-07-20T07:39:53,62,1,Mumbai,793,1,1,0,0,0,0,none,0
CALL102006,7000094041,whatsapp_call,2026-02-25T20:28:21,438,1,Kerala,3625,1,4,1,0,0,0,none,0
CALL100510,7001007681,regular_call,2025-11-18T06:48:32,875,1,UP-East,3393,0,5,1,0,0,0,none,0
CALL200196,7770049267,voip_app,2026-03-07T08:20:09,2329,0,Karnataka,6,205,1038,0,1,1,1,lottery_prize_call,1
CALL200207,7771403424,voip_app,2025-09-08T17:44:18,1271,0,unknown/spoofed,4,349,668,0,0,0,1,lottery_prize_call,1
CALL100815,8001225905,whatsapp_call,2026-06-21T20:11:31,129,1,Rajasthan,3973,0,5,1,0,0,0,none,0
CALL100724,7000755766,whatsapp_call,2026-01-26T11:47:09,185,1,Maharashtra,773,0,1,0,0,0,0,none,0
CALL102171,9000248109,whatsapp_call,2026-03-12T07:14:13,756,1,UP-East,2704,0,2,1,0,0,0,none,0
CALL101006,7001983511,regular_call,2025-09-25T04:11:25,41,1,Punjab,1636,0,5,0,0,0,0,none,0
CALL100857,7002003893,whatsapp_call,2025-08-29T22:46:47,848,1,Rajasthan,951,0,4,0,0,0,0,none,0
CALL101644,9000818130,whatsapp_call,2025-02-27T21:36:26,69,1,West Bengal,3453,1,1,1,0,0,0,none,0
CALL101778,7000529791,whatsapp_call,2025-03-03T22:52:09,469,1,Karnataka,1487,1,1,0,0,0,0,none,0
CALL100709,7001204962,whatsapp_call,2025-07-19T17:07:54,385,1,Rajasthan,2044,1,1,0,0,0,0,none,0
CALL200554,8881126410,regular_call,2026-05-15T14:27:48,1551,0,UP-West,0,225,1812,0,0,1,1,investment_trading_scam,1
CALL200384,9990916649,telegram_call,2025-10-13T05:23:08,23,0,Maharashtra,17,92,1882,0,1,1,1,kyc_update_call,1
CALL101600,8000488284,whatsapp_call,2025-05-12T23:24:51,884,1,Delhi,3347,1,5,1,0,0,0,none,0
CALL100912,9002137373,whatsapp_call,2025-11-21T10:05:31,672,1,Tamil Nadu,2588,0,4,0,0,0,0,none,0
CALL101196,8001294066,whatsapp_call,2025-11-24T14:29:28,310,1,Maharashtra,2501,0,3,1,0,0,0,none,0
CALL200447,8881423571,regular_call,2025-02-09T06:48:39,853,0,Tamil Nadu,12,175,404,0,1,1,1,fake_customer_care,1
CALL101618,9002276335,whatsapp_call,2025-12-01T06:51:05,496,1,UP-West,3995,0,2,0,0,0,0,none,0
CALL101654,9001849315,regular_call,2025-12-14T18:08:06,182,1,Gujarat,1086,1,1,0,0,0,0,none,0
CALL100905,7001908368,whatsapp_call,2025-12-14T07:01:53,589,1,UP-East,2361,1,2,0,0,0,0,none,0
CALL200000,8881956138,spoofed_caller_id,2026-06-02T00:49:29,9,0,Maharashtra,15,195,1188,0,1,1,1,otp_phishing_call,1
CALL101075,9002699740,whatsapp_call,2025-09-28T16:49:40,415,1,Delhi,1827,1,5,1,0,0,0,none,0
CALL200002,8881327722,whatsapp_call,2026-06-23T03:36:46,1132,0,West Bengal,8,269,808,0,0,1,1,lottery_prize_call,1
CALL101109,7000438605,whatsapp_call,2025-09-06T20:20:17,677,1,Delhi,2760,0,3,1,0,0,0,none,0
CALL100045,8001777183,regular_call,2025-08-31T02:02:12,489,1,Delhi,1386,1,1,1,0,0,0,none,0
CALL101665,7001432700,regular_call,2025-10-04T19:00:42,885,1,Mumbai,1808,0,2,0,0,0,0,none,0
CALL200225,9991149868,regular_call,2026-05-30T15:33:29,1683,0,UP-East,8,38,450,0,1,1,0,fake_customer_care,1
CALL101300,9002082882,whatsapp_call,2026-02-07T19:07:20,770,1,Kerala,3442,1,5,1,0,0,0,none,0
CALL101973,9000763941,regular_call,2025-11-06T20:09:19,406,1,Delhi,2492,1,5,1,0,0,0,none,0
CALL100008,8001236671,whatsapp_call,2025-05-10T05:17:32,416,1,Rajasthan,1338,0,4,1,0,0,0,none,0
CALL100825,9002143188,whatsapp_call,2025-05-31T22:31:07,836,1,Punjab,1026,1,1,1,0,0,0,none,0
CALL101359,8001488562,whatsapp_call,2025-06-07T18:15:59,770,1,Mumbai,308,1,3,1,0,0,0,none,0
CALL100990,7001307323,regular_call,2025-05-13T12:30:48,39,1,Gujarat,3459,1,3,1,0,0,0,none,0
CALL200455,7770853367,regular_call,2025-09-03T14:39:35,1965,0,Tamil Nadu,5,62,1930,0,1,0,0,otp_phishing_call,1
CALL102282,7002658571,whatsapp_call,2026-02-20T08:33:59,303,1,Punjab,1847,0,2,0,0,0,0,none,0
CALL101952,9001436781,whatsapp_call,2025-04-13T22:57:10,204,1,UP-West,1594,1,4,1,0,0,0,none,0
CALL200537,9990338931,regular_call,2026-02-21T06:16:06,2266,0,Maharashtra,4,351,96,0,0,1,1,digital_arrest_scam,1
CALL100192,8002379600,whatsapp_call,2025-06-20T21:59:25,601,1,Delhi,2000,0,5,0,0,0,0,none,0
CALL100079,6001828126,whatsapp_call,2026-06-25T03:18:19,424,1,Karnataka,2935,1,4,0,0,0,0,none,0
CALL200030,9990344934,voip_app,2026-01-01T03:51:44,26,0,unknown/spoofed,2,221,596,0,0,1,1,investment_trading_scam,1
CALL101924,8002128969,regular_call,2025-11-05T21:46:40,885,1,Punjab,2017,1,2,1,0,0,0,none,0
CALL100805,9002815214,whatsapp_call,2026-04-27T13:34:28,422,1,West Bengal,2635,1,1,1,0,0,0,none,0
CALL200407,7771316470,voip_app,2025-06-12T20:27:29,16,0,Gujarat,2,249,153,0,1,1,1,lottery_prize_call,1
CALL100149,8002905489,regular_call,2025-01-16T23:27:16,39,1,UP-West,3766,1,5,1,0,0,0,none,0
CALL100453,9000350206,regular_call,2025-11-26T08:33:36,160,1,Maharashtra,2285,0,1,1,0,0,0,none,0
CALL102164,6001869434,regular_call,2025-07-07T14:27:08,156,1,UP-East,794,1,5,0,0,0,0,none,0
CALL200482,7770451855,voip_app,2025-06-05T16:52:01,22,0,unknown/spoofed,13,284,480,0,0,1,1,lottery_prize_call,1
CALL100879,7000795657,regular_call,2025-07-29T20:16:39,385,1,Karnataka,2629,1,3,0,0,0,0,none,0
CALL100097,9000085997,whatsapp_call,2026-04-13T11:53:01,259,1,UP-East,3900,0,1,0,0,0,0,none,0
CALL100422,9001459221,regular_call,2026-05-17T01:09:54,863,1,Rajasthan,1266,1,2,0,0,0,0,none,0
CALL102363,8002872823,regular_call,2025-04-23T19:55:16,805,1,Gujarat,3146,1,2,0,0,0,0,none,0
CALL101344,9001663435,regular_call,2025-05-04T00:19:55,30,1,UP-East,3882,0,4,1,0,0,0,none,0
CALL100595,9001555422,regular_call,2025-01-18T23:14:47,477,1,Rajasthan,3202,1,2,1,0,0,0,none,0
CALL100538,8000454831,whatsapp_call,2026-03-08T00:21:21,398,1,UP-West,2737,1,1,0,0,0,0,none,0
CALL100958,9001008259,regular_call,2026-05-10T09:24:54,33,1,Kerala,1074,1,4,0,0,0,0,none,0
CALL200441,8880662020,telegram_call,2026-03-23T04:53:02,20,0,Mumbai,7,159,1909,0,0,1,1,lottery_prize_call,1
CALL200473,7770661309,spoofed_caller_id,2025-12-01T14:39:23,25,0,Punjab,5,358,971,0,0,0,1,job_offer_scam,1
CALL200128,7771109678,voip_app,2025-09-02T08:22:11,604,0,Kerala,12,450,1833,0,1,1,1,fake_customer_care,1
CALL101715,8001737722,whatsapp_call,2026-01-27T12:30:45,26,1,UP-East,1093,1,4,0,0,0,0,none,0
CALL101989,8002946186,whatsapp_call,2025-12-03T10:50:20,26,1,Delhi,1409,1,4,1,0,0,0,none,0
CALL200524,9992625812,spoofed_caller_id,2025-01-19T21:23:53,303,0,Rajasthan,9,386,1772,0,1,0,0,otp_phishing_call,1
CALL101926,8001390394,whatsapp_call,2025-05-26T13:53:38,188,1,Delhi,1240,0,3,0,0,0,0,none,0
CALL101311,6001136588,whatsapp_call,2025-03-25T19:59:38,397,1,Delhi,3194,1,2,0,0,0,0,none,0
CALL100158,8001524715,whatsapp_call,2025-12-21T07:53:53,121,1,UP-East,2303,0,2,1,0,0,0,none,0
CALL100658,9002703211,whatsapp_call,2026-03-28T21:08:53,373,1,West Bengal,532,1,2,1,0,0,0,none,0
CALL100685,9002298060,regular_call,2025-05-08T12:20:22,674,1,Gujarat,661,1,5,0,0,0,0,none,0
CALL100068,9000607104,regular_call,2025-06-01T09:58:19,625,1,Maharashtra,1686,1,3,1,0,0,0,none,0
CALL101748,7000194510,regular_call,2026-02-28T00:33:34,498,1,Maharashtra,791,1,2,0,0,0,0,none,0
CALL100392,8001591998,whatsapp_call,2025-02-23T03:52:21,461,1,Tamil Nadu,248,0,2,0,0,0,0,none,0
CALL200444,9991081733,regular_call,2025-12-10T21:57:11,925,0,Kerala,1,33,556,0,1,1,1,courier_customs_scam,1
CALL100545,8002364504,regular_call,2025-08-07T23:28:43,530,1,Karnataka,762,0,3,0,0,0,0,none,0
CALL100024,8001018780,whatsapp_call,2025-02-19T05:16:50,338,1,Gujarat,2270,0,3,1,0,0,0,none,0
CALL101032,6000910411,whatsapp_call,2026-02-12T23:14:21,138,1,Rajasthan,1362,1,1,1,0,0,0,none,0
CALL100104,9001925200,regular_call,2025-02-02T08:24:06,714,1,Punjab,2796,0,1,0,0,0,0,none,0
CALL101783,8001695862,whatsapp_call,2026-05-07T15:52:46,554,1,UP-West,2912,1,4,1,0,0,0,none,0
CALL100323,9000153608,whatsapp_call,2025-07-24T21:25:36,647,1,UP-East,2515,1,3,1,0,0,0,none,0
CALL101775,9002749104,regular_call,2025-01-27T06:29:10,22,1,Gujarat,3917,0,1,1,0,0,0,none,0
CALL200490,7770970039,telegram_call,2025-06-03T22:15:13,523,0,Punjab,8,445,291,0,0,1,1,sextortion_call,1
CALL100836,7000922104,regular_call,2025-12-04T05:14:37,544,1,Kerala,1512,1,5,0,0,0,0,none,0
CALL200295,8880998674,spoofed_caller_id,2026-02-01T08:30:04,29,0,Delhi,0,411,1389,0,0,1,1,investment_trading_scam,1
CALL100239,7001524480,whatsapp_call,2025-05-08T19:42:58,247,1,Kerala,282,0,1,1,0,0,0,none,0
CALL100117,9000369963,regular_call,2026-06-03T18:28:44,700,1,UP-East,2827,0,4,1,0,0,0,none,0
CALL200107,8881676926,whatsapp_call,2026-02-09T12:45:20,22,0,UP-East,16,303,1828,0,1,1,0,fake_customer_care,1
CALL101442,8002149196,whatsapp_call,2026-03-22T08:09:04,319,1,Delhi,942,1,5,1,0,0,0,none,0
CALL101236,8002697772,regular_call,2025-02-01T08:25:31,430,1,Rajasthan,1483,1,3,0,0,0,0,none,0
CALL101496,9000902716,regular_call,2025-05-02T18:54:48,376,1,Mumbai,2085,1,5,1,0,0,0,none,0
CALL101406,6000677114,regular_call,2026-04-29T19:00:55,889,1,Mumbai,743,0,2,0,0,0,0,none,0
CALL101162,9001038712,regular_call,2026-05-27T06:48:26,96,1,Mumbai,1837,1,2,1,0,0,0,none,0
CALL102345,8002372597,regular_call,2026-03-15T21:41:09,822,1,West Bengal,3622,1,4,1,0,0,0,none,0
CALL102192,8000715610,regular_call,2026-05-30T18:33:50,838,1,Rajasthan,2281,1,3,0,0,0,0,none,0
CALL101858,9000140865,regular_call,2026-03-02T20:43:13,605,1,Gujarat,845,1,1,0,0,0,0,none,0
CALL101000,7002294313,whatsapp_call,2025-04-02T05:29:12,225,1,Karnataka,1406,0,3,0,0,0,0,none,0
CALL101306,9000738963,regular_call,2025-08-23T14:30:16,127,1,Maharashtra,3787,0,5,1,0,0,0,none,0
CALL101413,8000689811,whatsapp_call,2026-02-11T00:36:32,85,1,Mumbai,510,0,4,1,0,0,0,none,0
CALL200146,8880030129,regular_call,2025-01-03T01:40:06,478,0,Tamil Nadu,13,236,1404,0,1,1,0,fake_customer_care,1
CALL102244,6000865773,whatsapp_call,2025-05-30T16:32:19,572,1,UP-West,3152,0,1,0,0,0,0,none,0
CALL100617,6000030298,whatsapp_call,2025-06-26T15:37:58,409,1,UP-West,1301,1,2,1,0,0,0,none,0
CALL101593,8001561296,whatsapp_call,2025-12-15T11:52:04,121,1,Punjab,2100,0,1,0,0,0,0,none,0
CALL100325,8002572189,whatsapp_call,2025-07-15T03:25:01,219,1,Maharashtra,1231,0,2,1,0,0,0,none,0
CALL102013,6000341096,whatsapp_call,2026-06-12T08:41:30,40,1,UP-East,278,0,5,0,0,0,0,none,0
CALL100796,7001211891,regular_call,2025-06-16T10:35:55,82,1,Maharashtra,3965,0,4,0,0,0,0,none,0
CALL200011,8881510539,regular_call,2025-10-28T20:53:19,12,0,Maharashtra,3,62,1233,0,0,1,1,sextortion_call,1
CALL100483,8000505668,regular_call,2025-11-01T19:56:42,324,1,Tamil Nadu,497,1,4,1,0,0,0,none,0
CALL100452,9002567462,regular_call,2025-09-01T22:15:07,661,1,UP-East,3119,0,3,1,0,0,0,none,0
CALL200409,8880772899,regular_call,2025-01-29T15:18:51,28,0,Punjab,20,39,1046,0,1,1,1,fake_customer_care,1
CALL100316,8001269419,whatsapp_call,2026-04-15T19:11:43,627,1,UP-West,3902,0,3,0,0,0,0,none,0
CALL100029,6000481131,whatsapp_call,2025-03-07T07:00:56,283,1,Delhi,3910,0,3,0,0,0,0,none,0
CALL102048,6001575425,whatsapp_call,2026-05-12T19:28:05,236,1,UP-West,2830,0,5,0,0,0,0,none,0
CALL200411,7770400658,voip_app,2025-07-16T13:27:57,20,0,Tamil Nadu,11,374,1506,0,0,1,0,sextortion_call,1
CALL101058,8002688985,whatsapp_call,2025-12-10T07:49:10,544,1,Gujarat,335,0,2,1,0,0,0,none,0
CALL200165,9990690246,whatsapp_call,2026-06-29T07:37:34,24,0,Kerala,6,279,1394,0,1,0,1,digital_arrest_scam,1
CALL101180,6000163117,regular_call,2025-10-14T23:21:14,165,1,UP-West,2190,0,3,0,0,0,0,none,0
CALL200034,9991146904,telegram_call,2025-10-13T00:26:42,1823,0,Maharashtra,8,202,1390,0,1,1,1,fake_customer_care,1
CALL200465,9992126859,whatsapp_call,2025-10-24T14:02:04,1246,0,Gujarat,6,226,1389,0,1,0,1,sextortion_call,1
CALL101734,9001069900,regular_call,2026-02-28T02:59:33,318,1,Tamil Nadu,1349,0,1,1,0,0,0,none,0
CALL101210,8001651356,whatsapp_call,2025-06-10T12:32:46,205,1,Maharashtra,3742,0,5,1,0,0,0,none,0
CALL100217,9002276107,regular_call,2026-01-08T08:41:23,228,1,Kerala,1725,0,1,1,0,0,0,none,0
CALL100592,8002064400,whatsapp_call,2026-02-15T05:19:53,312,1,Punjab,3426,1,5,1,0,0,0,none,0
CALL100546,6001551826,regular_call,2025-07-14T05:48:26,597,1,West Bengal,2243,1,3,1,0,0,0,none,0
CALL101168,9001300352,regular_call,2025-02-27T08:49:51,895,1,Rajasthan,2436,1,2,0,0,0,0,none,0
CALL200044,9991028591,spoofed_caller_id,2026-06-02T00:33:15,1697,0,UP-East,7,466,1644,0,1,1,1,otp_phishing_call,1
CALL100161,7000063492,regular_call,2025-04-18T05:53:42,539,1,UP-West,3114,0,2,1,0,0,0,none,0
CALL101652,9001887286,whatsapp_call,2025-05-21T21:03:30,108,1,Rajasthan,3469,1,4,0,0,0,0,none,0
